fullVisitorId,channelGrouping,socialEngagementType,visitStartTime,device.browser,device.operatingSystem,device.isMobile,device.deviceCategory,geoNetwork.continent,geoNetwork.subContinent,geoNetwork.country,geoNetwork.region,geoNetwork.metro,geoNetwork.city,geoNetwork.networkDomain,totals.visits,totals.newVisits,trafficSource.campaign,trafficSource.source,trafficSource.medium,trafficSource.keyword,trafficSource.isTrueDirect,trafficSource.referralPath,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adContent,date,visitNumber,totals.hits,totals.pageviews,totals.transactionRevenue
8360090579788961221,6,0,3,2,1,0,0,2,9,66,16,44,130,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,36.0,23.0,75700000
2299949662109267691,6,0,11,2,4,0,0,2,9,66,74,42,112,505,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,39.0,29.0,98370000
0183218035021860438,4,0,4,2,3,0,0,2,9,66,10,41,72,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,4.0,39.0,28.0,76780000
5041710037464068064,4,0,11,7,6,1,1,2,9,66,48,27,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,2.0,42.0,37.0,18990000
5313430409302737602,6,0,11,2,1,0,0,2,9,66,68,10,29,537,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,43.0,31.0,98330000
682241557361742402,4,0,4,2,1,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,6.0,2.0,44.0,33.0,566290000
4806107214651821896,6,0,2,2,3,0,0,2,9,66,40,12,3,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,49.0,42.0,28770000
0614324104402254023,2,0,14,7,3,0,0,3,6,55,10,41,76,660,0,0,0,0,0,2,0,0,0,1,199,0,0,5,6.0,1.0,94.0,69.0,139080000
6965694497277122070,6,0,7,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,6.0,1.0,103.0,75.0,79130000
0909158646354924303,6,0,17,2,3,0,0,2,9,66,10,41,72,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,13.0,8.0,8.0,61590000
49628940161747998,2,0,23,2,6,1,1,2,9,66,10,22,61,525,0,0,0,0,0,2,0,0,0,1,199,0,0,5,3.0,3.0,9.0,8.0,11960000
8130967170149576800,2,0,23,2,3,0,0,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,3.0,2.0,11.0,9.0,149750000
3072906415117777345,6,0,6,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,3.0,12.0,11.0,41990000
6944288019130180719,2,0,23,2,4,0,0,2,9,66,10,41,76,141,0,0,0,0,0,2,0,0,0,1,199,0,0,5,3.0,7.0,12.0,12.0,79190000
8277648855078565042,5,0,5,2,4,0,0,2,9,66,10,41,76,149,0,0,3,15,3,14,0,0,0,1,106,0,0,5,3.0,2.0,14.0,11.0,21990000
4284278279892078822,4,0,1,7,3,0,0,2,9,66,10,41,76,518,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,2.0,14.0,13.0,34990000
7048168030891512460,6,0,0,2,3,0,0,2,9,66,26,7,24,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,1.0,15.0,13.0,219750000
7691884507775578651,5,0,4,2,4,0,0,2,9,66,10,41,103,21,0,0,1,15,3,9,0,0,0,1,166,0,0,6,3.0,8.0,16.0,14.0,18980000
818059420778807531,4,0,2,2,0,1,1,2,9,66,10,41,76,660,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,2.0,18.0,16.0,24990000
3775157044065915076,6,0,9,2,3,0,0,2,9,66,48,27,76,675,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,3.0,20.0,16.0,141420000
0654327480845915716,4,0,13,2,4,0,0,2,9,66,68,16,45,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,2.0,20.0,19.0,70960000
6944288019130180719,2,0,0,2,4,0,0,2,9,66,10,41,76,141,0,0,0,0,0,2,0,0,0,1,199,0,0,5,3.0,8.0,22.0,20.0,3990000
1310018827141694305,6,0,5,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,4.0,22.0,18.0,371700000
5342287440571105823,6,0,6,2,2,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,2.0,23.0,20.0,61590000
0536651165928149969,4,0,0,2,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,1.0,23.0,19.0,29980000
0898161291686965750,6,0,5,2,1,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,2.0,24.0,18.0,339750000
9979550771372989715,4,0,6,4,2,0,0,2,9,66,10,41,76,731,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,2.0,25.0,25.0,21990000
4471415710206918415,6,0,15,2,3,0,0,2,9,66,10,41,72,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,33.0,26.0,22.0,1148500000
5103352081821571927,6,0,11,2,2,0,0,2,9,66,74,42,112,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,1.0,29.0,23.0,35170000
8981840546214249498,4,0,0,2,3,0,0,2,9,66,48,27,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,2.0,30.0,23.0,81540000
5709093382250533707,4,0,1,2,3,0,0,3,6,32,10,41,76,724,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,4.0,30.0,29.0,83850000
7234178212893913418,4,0,1,2,3,0,0,2,9,66,10,41,103,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,2.0,30.0,26.0,63040000
114291970451691046,6,0,8,2,4,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,2.0,31.0,24.0,28600000
9702922854313747953,6,0,8,2,3,0,0,2,9,66,74,42,112,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,2.0,32.0,30.0,399400000
6128896276202796996,4,0,13,2,3,0,0,2,9,66,10,41,76,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,4.0,34.0,29.0,18360000
2507346080386513370,6,0,3,2,1,0,0,2,9,66,26,7,24,181,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,7.0,35.0,24.0,126980000
4068767292282197614,4,0,16,2,4,0,0,2,9,66,10,41,108,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,3.0,1.0,41.0,38.0,26910000
6768770758966882890,6,0,11,2,4,0,0,2,9,66,10,41,76,731,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,2.0,42.0,33.0,68720000
8517640021399044163,6,0,6,2,4,0,0,2,9,66,26,7,24,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,3.0,43.0,36.0,561450000
229738108093221604,6,0,4,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,3.0,45.0,32.0,32780000
6189798713014161370,2,0,12,2,3,0,0,2,9,66,26,7,24,525,0,0,0,0,0,2,0,0,0,1,199,0,0,5,3.0,2.0,49.0,40.0,527950000
3939966046509655464,6,0,9,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,1.0,64.0,52.0,1029210000
2048511066419559359,6,0,5,2,3,0,0,2,9,66,26,7,24,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,3.0,2.0,110.0,76.0,319610000
4571278149582877432,7,0,13,7,3,0,0,2,9,66,10,41,76,0,0,0,0,43,6,2,0,50,0,1,199,0,0,5,3.0,1.0,17.0,17.0,18990000
4693483789252266944,4,0,16,2,4,0,0,2,9,66,10,41,76,525,0,0,0,42,5,2,0,0,0,1,199,0,0,5,4.0,3.0,4.0,4.0,190650000
4664043776873529741,2,0,1,2,3,0,0,2,9,66,10,41,76,675,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,1.0,12.0,11.0,33590000
6714603474209482619,2,0,13,2,1,0,0,2,9,66,74,42,112,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,1.0,12.0,11.0,67180000
380899024148326784,2,0,9,2,1,0,0,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,1.0,12.0,12.0,16990000
3405098531081951348,2,0,7,2,3,0,0,2,9,66,48,27,76,449,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,1.0,13.0,12.0,33590000
2419083783587438310,2,0,10,2,1,0,0,2,9,66,10,41,76,698,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,6.0,13.0,11.0,69300000
1476938238176225678,6,0,5,2,3,0,0,2,9,66,10,41,76,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,7.0,13.0,13.0,33590000
2518379317255532090,6,0,1,2,3,0,0,2,9,66,10,41,72,704,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,3.0,13.0,13.0,28780000
3547340212179287814,4,0,10,2,4,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,1.0,14.0,13.0,6990000
798497354396276590,2,0,2,2,3,0,0,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,2.0,17.0,16.0,33590000
2079822395553835132,5,0,8,2,4,0,0,2,9,66,10,41,76,525,0,0,1,15,3,16,0,0,0,1,384,0,0,5,4.0,1.0,23.0,19.0,13290000
2722991619040333092,2,0,14,2,3,0,0,2,9,66,10,41,76,731,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,2.0,23.0,19.0,91230000
9441031549900042682,6,0,4,2,3,0,0,2,9,66,48,27,76,525,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,13.0,25.0,21.0,139040000
0821759666736787866,5,0,8,2,4,0,0,2,9,66,10,41,76,588,0,0,1,15,3,16,0,0,0,1,383,0,0,5,4.0,1.0,31.0,28.0,7990000
154104806751769000,4,0,13,2,4,0,0,2,9,66,10,41,76,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,5.0,35.0,23.0,817710000
4515197722749947898,6,0,13,2,3,0,0,2,9,66,10,41,76,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,1.0,38.0,30.0,28780000
877618717582266931,6,0,18,2,3,0,0,2,9,66,10,41,28,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,5.0,40.0,32.0,115960000
4835082938415020542,4,0,5,2,4,0,0,2,9,66,10,41,76,731,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,37.0,40.0,28.0,116750000
4747307744317979027,3,0,7,2,3,0,0,2,9,66,10,41,76,550,0,0,0,9,4,2,0,0,0,1,199,0,0,5,4.0,10.0,42.0,30.0,236090000
5493141514969614509,2,0,6,2,4,0,0,2,9,66,74,42,112,243,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,1.0,48.0,32.0,38970000
9791901930361310595,4,0,6,2,0,1,1,2,9,66,10,41,76,505,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,1.0,51.0,37.0,10990000
1191867645626375150,6,0,7,2,3,0,0,2,9,66,10,41,76,675,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,2.0,53.0,34.0,60780000
4859141843536295311,6,0,14,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,4.0,59.0,39.0,61450000
6629666456279123599,4,0,8,2,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,4.0,1.0,60.0,49.0,22990000
5491117449549870331,6,0,1,2,4,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,24.0,62.0,42.0,196230000
1206882682891516620,2,0,11,7,6,1,2,2,9,66,10,41,103,140,0,0,0,0,0,2,0,0,0,1,199,0,0,5,4.0,1.0,76.0,63.0,43380000
0842497272190394672,6,0,9,2,3,0,0,2,9,66,16,44,130,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,4.0,3.0,10.0,10.0,39990000
5112369122544987822,4,0,9,2,1,0,0,2,9,66,10,41,76,698,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,11.0,23.0,20.0,189940000
3388045706371865122,4,0,15,2,3,0,0,2,9,66,10,41,76,505,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,1.0,44.0,36.0,120330000
5840491569007518848,4,0,22,3,4,0,0,2,9,7,10,41,76,70,0,0,0,4,5,2,0,0,0,1,199,0,0,5,5.0,1.0,52.0,36.0,58440000
455718321769006834,4,0,10,2,0,1,0,2,11,10,6,0,15,660,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,1.0,82.0,65.0,34990000
0858059046468321718,2,0,2,2,3,0,0,2,9,66,10,41,76,577,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,4.0,8.0,7.0,55990000
5818809333488367777,4,0,3,2,2,0,0,2,9,66,10,41,117,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,3.0,11.0,11.0,10630000
9452086584507678214,6,0,5,2,2,0,0,2,9,66,74,42,112,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,2.0,14.0,14.0,15990000
9973195165804180005,4,0,11,7,6,1,2,2,9,66,10,41,76,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,2.0,14.0,14.0,23760000
3039331164214492247,6,0,3,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,16.0,16.0,13590000
9187801447162670683,2,0,23,2,4,0,0,2,9,66,10,41,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,1.0,16.0,16.0,6990000
6928471103546165344,2,0,2,2,3,0,0,3,12,61,10,41,76,43,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,3.0,17.0,16.0,42930000
80317544461352905,6,0,10,2,1,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,2.0,17.0,16.0,57520000
4760897960136355250,6,0,2,2,3,0,0,2,9,66,74,42,112,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,6.0,18.0,14.0,243450000
8706346863273192844,4,0,3,2,4,0,0,2,9,66,10,41,76,505,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,1.0,19.0,17.0,18990000
7194697843629533346,4,0,1,2,1,0,0,2,9,66,10,41,76,71,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,3.0,20.0,17.0,99990000
5165324285263498873,6,0,3,2,3,0,0,2,9,66,10,22,61,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,2.0,20.0,18.0,43980000
7971899755212526545,6,0,4,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,22.0,21.0,19590000
5216366697860957799,2,0,2,2,2,0,0,2,3,24,10,41,76,608,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,2.0,24.0,12.0,25180000
5555490388614150520,6,0,4,2,1,0,0,2,9,66,10,41,117,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,3.0,25.0,21.0,31150000
7802787655834834739,4,0,10,2,0,1,1,2,9,66,68,10,29,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,1.0,25.0,21.0,19990000
699221213149021065,2,0,0,2,3,0,0,2,9,66,48,27,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,10.0,29.0,20.0,385350000
5018379661055949961,6,0,2,2,2,0,0,2,9,66,74,42,112,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,5.0,29.0,29.0,32420000
4388449500360008950,2,0,4,2,3,0,0,2,9,66,10,41,101,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,10.0,30.0,22.0,53950000
7438021961261408453,6,0,6,2,3,0,0,2,9,66,10,41,117,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,30.0,22.0,50000000
0235385155808315096,5,0,4,2,0,1,1,2,9,66,16,44,130,0,0,0,1,15,3,16,0,0,0,1,115,0,0,5,5.0,1.0,32.0,28.0,40970000
6773197737992467786,4,0,10,2,3,0,0,2,9,66,26,7,24,404,0,0,0,15,5,2,0,0,0,1,199,0,0,5,5.0,1.0,35.0,26.0,39420000
9026840718082010040,2,0,4,2,4,0,0,2,9,66,10,41,76,141,0,0,0,0,0,2,0,0,0,1,199,0,0,5,5.0,18.0,36.0,28.0,210460000
7548511681521037018,6,0,4,2,3,0,0,2,9,66,10,41,101,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,22.0,38.0,27.0,131710000
9792836485846811388,6,0,1,2,2,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,40.0,26.0,59970000
9661775944684760384,6,0,4,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,3.0,47.0,34.0,2195000000
0188481372919586914,6,0,23,2,3,0,0,2,9,66,48,27,76,675,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,10.0,47.0,32.0,107040000
5145672113463736515,6,0,6,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,5.0,49.0,36.0,199580000
7262804062389318230,6,0,7,2,4,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,78.0,64.0,31400000
8848326438758712018,6,0,1,2,3,0,0,2,9,66,74,42,112,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,1.0,87.0,62.0,66220000
4674060299220423324,6,0,2,2,4,0,0,2,9,66,40,12,3,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,2.0,12.0,10.0,61590000
086102919761743448,6,0,8,2,4,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,5.0,2.0,13.0,12.0,25820000
1286257134641757416,6,0,7,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,4.0,9.0,8.0,21600000
6842524797824315132,6,0,2,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,1.0,11.0,10.0,27990000
1521151312115546535,6,0,6,2,3,0,0,2,9,66,10,41,117,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,4.0,12.0,10.0,70320000
4031311251122718376,2,0,7,2,4,0,0,2,9,66,73,36,98,141,0,0,0,0,0,2,0,0,0,1,199,0,0,5,11.0,1.0,13.0,11.0,16990000
7131006808160305551,2,0,9,2,2,0,0,2,9,66,10,41,72,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,11.0,2.0,15.0,13.0,176630000
9998996003043230595,4,0,14,2,3,0,0,2,9,66,10,41,76,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,1.0,16.0,16.0,59980000
2144851320605513754,6,0,0,2,3,0,0,2,9,66,37,4,22,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,1.0,17.0,17.0,27190000
7974773514952361623,4,0,20,2,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,1.0,21.0,17.0,89990000
8985948032553964111,4,0,7,2,3,0,0,2,9,66,10,41,76,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,1.0,23.0,20.0,16990000
6145717965471437632,4,0,14,2,3,0,0,2,9,66,10,41,101,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,3.0,26.0,24.0,43970000
7133939846118520732,2,0,1,2,4,0,0,2,9,66,10,41,76,155,0,0,0,0,0,2,0,0,0,1,199,0,0,5,11.0,1.0,26.0,22.0,21990000
6118933348572020566,4,0,0,2,3,0,0,2,9,66,10,41,72,634,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,6.0,27.0,21.0,58360000
7242769996237605248,4,0,7,2,1,0,0,2,9,66,10,41,103,386,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,1.0,27.0,23.0,1990000
442139279401914275,5,0,1,2,3,0,0,2,9,66,10,40,102,698,0,0,3,15,3,14,0,0,0,1,340,0,0,5,11.0,1.0,29.0,23.0,27980000
1599573902620912792,4,0,7,7,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,1.0,29.0,23.0,10990000
0128830210468179660,3,0,7,2,2,0,0,2,9,66,48,27,76,0,0,0,0,9,4,2,0,0,0,1,199,0,0,5,11.0,1.0,30.0,25.0,32780000
0317661710948460673,6,0,2,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,1.0,34.0,32.0,41590000
3409777638949712171,6,0,3,2,3,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,2.0,36.0,28.0,55960000
1700283249840383567,4,0,13,7,3,0,0,2,9,66,10,41,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,1.0,36.0,26.0,18990000
029131400687020410,2,0,6,2,3,0,0,2,9,66,48,27,76,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,11.0,1.0,40.0,30.0,755630000
8392868908637772371,6,0,13,2,3,0,0,2,9,66,10,41,108,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,6.0,41.0,33.0,59980000
4835082938415020542,2,0,9,2,4,0,0,2,9,66,10,41,76,731,0,0,0,0,0,2,0,0,0,1,199,0,0,5,11.0,10.0,42.0,32.0,749300000
971721932033460269,4,0,8,2,4,0,0,2,9,66,10,41,76,123,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,1.0,43.0,31.0,8990000
0635884302803759037,6,0,10,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,2.0,47.0,33.0,48320000
2535148739500640560,4,0,12,7,3,0,0,2,9,66,26,7,24,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,11.0,2.0,47.0,35.0,91970000
5623565664347898852,6,0,2,2,3,0,0,2,9,66,10,41,76,449,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,1.0,48.0,34.0,37570000
5531467304590272597,6,0,1,2,3,0,0,2,9,66,10,41,72,140,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,3.0,49.0,35.0,70370000
5430879576678891336,6,0,2,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,2.0,51.0,42.0,192720000
5302602900050864654,6,0,15,2,3,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,1.0,62.0,51.0,34380000
6760732402251466726,6,0,2,2,3,0,0,2,9,66,10,41,72,141,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,31.0,83.0,69.0,431500000
016600374334482677,6,0,8,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,3.0,85.0,63.0,31160000
1410336440849356236,6,0,15,2,3,0,0,2,9,66,74,42,53,505,0,0,0,25,6,2,0,0,0,1,199,0,0,5,11.0,2.0,171.0,120.0,1995000000
9283837604660716391,7,0,12,8,6,1,2,2,9,66,10,41,76,140,0,0,0,22,6,2,0,0,0,1,199,0,0,5,11.0,1.0,11.0,9.0,24990000
9807072102349488174,4,0,5,2,3,0,0,2,9,66,48,27,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,11.0,10.0,9.0,99710000
3049625558336385747,4,0,2,2,3,0,0,2,9,66,48,27,76,675,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,3.0,11.0,10.0,468940000
4298172101500254249,6,0,16,2,3,0,0,2,9,66,10,41,117,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,1.0,12.0,12.0,137630000
2677639396530855017,6,0,2,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,2.0,13.0,11.0,55210000
3598574588288765036,4,0,23,7,6,1,2,2,9,66,10,41,76,149,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,14.0,10.0,23490000
4932662498284478415,6,0,7,2,4,0,0,2,9,66,10,41,103,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,2.0,14.0,10.0,798930000
0790076231044119145,2,0,5,5,4,1,1,2,9,66,10,41,76,486,0,0,0,0,0,2,0,0,0,1,199,0,0,5,8.0,3.0,14.0,11.0,69010000
7060354578698145518,4,0,13,2,6,1,1,2,9,66,10,41,76,15,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,5.0,14.0,11.0,31490000
1707670844479658461,2,0,1,2,3,0,0,2,9,66,10,41,72,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,8.0,3.0,19.0,15.0,131280000
7994759815756161325,6,0,3,2,3,0,0,2,9,66,16,44,130,31,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,7.0,20.0,15.0,165610000
2604472846435898379,6,0,5,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,7.0,21.0,16.0,458440000
9937197778376136258,2,0,2,2,3,0,0,2,9,66,10,41,72,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,8.0,1.0,22.0,20.0,24970000
7981489310601082763,6,0,2,2,3,0,0,2,9,66,48,27,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,10.0,23.0,19.0,195170000
8264774401325439003,6,0,0,2,2,0,0,2,9,66,37,4,22,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,3.0,24.0,19.0,41680000
0783281135159334087,2,0,9,2,4,0,0,5,1,4,46,0,118,0,0,0,0,0,0,2,0,0,0,1,199,0,0,5,8.0,1.0,24.0,20.0,43450000
1273085493567446879,4,0,10,2,3,0,0,2,9,66,10,41,117,141,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,3.0,25.0,19.0,61910000
428994201200499894,4,0,22,2,3,0,0,2,9,66,48,27,76,0,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,20.0,26.0,20.0,951980000
0818822947383662706,6,0,4,2,3,0,0,2,9,66,10,41,76,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,4.0,26.0,20.0,114950000
3266776888486866062,4,0,13,7,3,0,0,2,9,66,10,41,76,113,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,6.0,26.0,19.0,9480000
4221744879183024662,6,0,5,2,4,0,0,2,9,66,10,41,72,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,2.0,28.0,27.0,8020000
7397974199013728789,4,0,12,7,6,1,1,2,9,66,10,41,76,140,0,0,0,15,5,2,0,0,0,1,199,0,0,5,8.0,1.0,29.0,22.0,40480000
3999554333299831637,6,0,5,2,3,0,0,2,9,66,26,7,24,0,0,0,0,25,6,2,0,0,0,1,199,0,0,5,8.0,3.0,29.0,21.0,30070000
