fullVisitorId,channelGrouping,socialEngagementType,visitStartTime,device.browser,device.browserVersion,device.browserSize,device.operatingSystem,device.operatingSystemVersion,device.isMobile,device.mobileDeviceBranding,device.mobileDeviceModel,device.mobileInputSelector,device.mobileDeviceInfo,device.mobileDeviceMarketingName,device.flashVersion,device.language,device.screenColors,device.screenResolution,device.deviceCategory,geoNetwork.continent,geoNetwork.subContinent,geoNetwork.country,geoNetwork.region,geoNetwork.metro,geoNetwork.city,geoNetwork.cityId,geoNetwork.networkDomain,geoNetwork.latitude,geoNetwork.longitude,geoNetwork.networkLocation,totals.newVisits,trafficSource.campaign,trafficSource.source,trafficSource.medium,trafficSource.keyword,trafficSource.adwordsClickInfo.criteriaParameters,trafficSource.isTrueDirect,trafficSource.referralPath,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adContent,date,visitNumber,totals.hits,totals.pageviews,totals.transactionRevenue
2.19888E+18,4,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,1.0,3.0,30.0,28.0,43140000
8.13436E+17,4,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,1.0,2.0,31.0,25.0,9550000
5.53904E+17,0,0,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,4.0,33.0,26.0,167970000
8.40609E+17,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,29,2,3,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,1.0,2.0,33.0,27.0,7960000
7.6474E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,1.0,1.0,35.0,28.0,86380000
2.51313E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,1.0,4.0,36.0,26.0,146940000
2.54646E+18,4,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,32,0,0,0,0,0,13,4,1,0,0,14,0,0,0,0,0,1,1.0,9.0,38.0,27.0,402090000
6.08915E+17,4,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,1.0,4.0,42.0,36.0,501840000
4.52533E+18,2,0,14,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,95,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,1.0,1.0,45.0,40.0,20980000
2.02012E+18,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,1.0,33.0,54.0,42.0,203900000
7.69697E+18,4,0,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,1.0,2.0,63.0,45.0,77530000
2.90663E+17,2,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,9,6,10,0,25,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,1.0,5.0,86.0,58.0,244300000
8.39535E+18,5,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,29,0,0,0,0,0,23,4,1,0,0,18,0,0,0,0,0,1,1.0,1.0,13.0,12.0,16990000
7.38743E+17,5,0,8,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,1,1.0,1.0,23.0,21.0,55990000
9.06986E+18,4,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,15,10,20,0,32,0,0,0,0,0,3,4,1,0,0,10,0,0,0,0,0,1,11.0,5.0,28.0,26.0,74990000
1.48942E+18,2,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,33,0,29,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,13.0,11.0,44790000
4.67339E+18,2,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,138,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,19.0,16.0,16990000
8.75131E+18,3,0,18,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,2,22,43,0,82,0,0,0,0,3,8,1,8,0,0,0,0,0,32,0,0,1,11.0,1.0,27.0,27.0,3500000
2.42484E+18,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,134,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,42.0,32.0,231920000
1.21665E+18,2,0,19,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,73.0,50.0,21320000
8.32252E+18,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,37,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,86.0,67.0,136570000
6.03096E+18,2,0,14,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,36,25,57,0,103,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,9.0,9.0,9.0,50970000
3.02239E+18,4,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,28,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,11.0,9.0,19190000
8.29524E+17,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,3.0,11.0,11.0,379750000
8.77203E+18,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,23,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,2.0,13.0,10.0,19990000
4.19642E+18,4,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,133,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,13.0,11.0,55180000
7.81315E+18,0,0,7,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,32,19,39,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,3.0,14.0,12.0,51990000
3.27474E+18,4,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,14.0,14.0,599500000
9.39278E+18,4,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,14.0,11.0,271800000
1.23062E+17,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,1.0,17.0,16.0,21990000
2.26993E+18,4,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,19.0,19.0,8790000
3.73286E+18,4,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,4.0,21.0,18.0,10390000
6.84675E+18,2,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,23.0,20.0,24990000
5.77573E+17,4,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,24.0,19.0,279820000
3.97678E+18,4,0,19,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,26.0,19.0,108720000
7.14954E+18,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,3.0,28.0,24.0,180000000
9.70217E+16,4,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,7.0,30.0,24.0,57580000
3.88209E+17,4,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,36.0,30.0,27160000
9.05624E+18,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,38.0,33.0,44790000
4.93972E+18,4,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,51,0,28,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,42.0,33.0,201570000
5.18897E+18,2,0,9,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,36,25,57,0,23,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,43.0,34.0,16990000
5.26898E+18,4,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,45.0,31.0,68770000
7.98275E+16,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,4.0,54.0,48.0,144730000
5.25326E+18,2,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,56.0,42.0,28410000
7.61939E+18,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,60.0,47.0,35110000
1.19929E+18,4,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,28,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,61.0,50.0,52770000
6.76073E+18,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,34.0,64.0,42.0,639500000
1.19148E+18,2,0,4,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,36,25,57,0,3,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,3.0,75.0,58.0,35980000
8.35966E+18,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,2,12,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,5.0,78.0,58.0,728200000
4.03819E+18,2,0,19,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,138,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,8.0,8.0,25180000
3.11843E+18,2,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,91,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,13.0,12.0,16990000
5.91513E+17,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,138,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,15.0,13.0,18990000
5.48884E+18,4,0,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,1.0,15.0,12.0,27190000
7.42767E+18,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,138,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,16.0,14.0,16990000
5.4801E+18,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,9,6,10,0,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,4.0,17.0,15.0,274750000
5.42107E+18,2,0,9,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,102,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,3.0,18.0,16.0,67980000
1.53781E+18,0,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,11,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,4.0,19.0,16.0,24990000
4.6065E+18,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,25.0,21.0,43970000
4.0779E+18,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,3.0,28.0,24.0,77980000
6.1474E+18,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,6.0,30.0,23.0,169900000
8.5853E+17,2,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,9,6,10,0,117,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,4.0,30.0,21.0,197540000
8.54256E+18,0,0,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,1.0,31.0,27.0,124900000
3.63853E+18,0,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,1.0,32.0,26.0,16990000
6.35064E+18,4,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,46.0,36.0,26.0,139920000
4.40848E+18,4,0,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,113,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,38.0,29.0,57560000
3.26983E+18,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,33.0,42.0,30.0,179900000
4.98437E+18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,6.0,44.0,32.0,538200000
1.3384E+18,4,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,29,2,3,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,48.0,30.0,59990000
8.19788E+18,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,19,5,9,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,3.0,59.0,44.0,389460000
1.95631E+18,2,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,86,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,17.0,63.0,50.0,863410000
3.1223E+18,2,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,67.0,49.0,351010000
8.22306E+18,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,25,0,38,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,3.0,73.0,58.0,50390000
1.95631E+18,2,0,7,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,86,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,18.0,80.0,57.0,642930000
7.31124E+18,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,9,6,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,9.0,93.0,73.0,84950000
1.22646E+18,3,0,14,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,31,0,24,0,92,0,0,0,0,3,8,1,8,0,0,0,0,0,3,0,0,1,11.0,1.0,33.0,31.0,15980000
9.25242E+18,3,0,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,3,8,1,8,0,0,0,0,0,34,0,0,1,11.0,1.0,50.0,33.0,39990000
8.07522E+18,4,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,7.0,7.0,59170000
6.54863E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,91,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,22.0,19.0,73570000
3.80447E+18,2,0,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,12,22,0,113,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,28.0,25.0,125970000
8.47423E+18,2,0,14,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,4,20,36,25,57,0,28,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,28.0,23.0,11960000
1.07531E+18,4,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,3.0,35.0,27.0,59990000
8.53468E+18,2,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,37,0,28,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,43.0,36.0,139940000
8.7443E+17,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,1.0,56.0,43.0,4990000
1.44984E+18,2,0,9,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,4,20,36,25,57,0,113,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,4.0,58.0,48.0,30960000
6.07097E+16,4,0,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,2.0,60.0,45.0,89550000
9.59479E+18,2,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,2.0,61.0,44.0,99990000
9.29336E+18,2,0,22,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,113,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,11.0,1.0,62.0,43.0,41980000
2.19325E+18,4,0,13,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,23,49,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,6.0,72.0,56.0,108770000
8.34962E+18,4,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,28,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,11.0,4.0,106.0,72.0,191090000
8.71389E+17,2,0,8,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,29,9,15,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,6.0,4.0,9.0,8.0,34990000
9.22777E+18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,29,9,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,4.0,13.0,13.0,299970000
9.73259E+18,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,36,25,57,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,2.0,13.0,11.0,12990000
9.54919E+18,2,0,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,6.0,1.0,13.0,11.0,10990000
1.63907E+18,4,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,3.0,14.0,11.0,19990000
1.56966E+18,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,44,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,6.0,14.0,12.0,55990000
9.41921E+17,0,0,4,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,2.0,15.0,15.0,13290000
2.54447E+18,4,0,15,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,47,0,28,0,0,0,0,0,19,4,1,0,0,9,0,0,0,0,0,1,6.0,4.0,16.0,14.0,19190000
1.1602E+18,4,0,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,3.0,17.0,15.0,28780000
5.1359E+18,4,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,8.0,17.0,16.0,27190000
5.48841E+18,2,0,8,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,32,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,6.0,1.0,20.0,19.0,32980000
7.3081E+18,4,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,13,8,1,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,5.0,20.0,16.0,369400000
1.40251E+17,2,0,11,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,4,20,36,25,57,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,6.0,1.0,20.0,17.0,18990000
7.31601E+17,3,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,12,22,0,51,0,0,0,0,0,8,1,1,0,0,0,0,0,29,0,0,1,6.0,3.0,22.0,18.0,157030000
3.0894E+18,4,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,47,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,2.0,22.0,16.0,54370000
5.10114E+18,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,2.0,23.0,20.0,79990000
8.09877E+17,4,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,1.0,24.0,19.0,15190000
9.02684E+18,0,0,22,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,31.0,26.0,24.0,5498000000
4.56955E+18,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,28,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,5.0,28.0,24.0,147160000
3.16141E+18,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,2.0,28.0,22.0,79950000
8.84668E+18,4,0,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,1.0,29.0,23.0,63890000
1.40316E+18,2,0,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,22,43,0,136,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,6.0,1.0,30.0,26.0,30280000
6.44832E+17,2,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,1,6.0,3.0,31.0,28.0,67160000
1.66191E+18,4,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,36,25,57,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,2.0,35.0,28.0,58790000
7.17083E+18,4,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,2.0,36.0,24.0,6370000
9.66438E+18,4,0,5,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,4,20,18,15,30,0,140,0,0,0,0,0,12,4,1,0,0,17,0,0,0,0,0,1,6.0,1.0,38.0,31.0,56850000
6.24711E+18,4,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,15,30,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,1,6.0,3.0,40.0,31.0,28780000
